var_type,value,unit,substation,date,slot_index,clock,equation,id
T_in,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-Z_curtailable
G,111809.7759933898,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-Z_curtailable
G,112478.07554169548,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-Z_curtailable
G,98573.15879330396,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-Z_curtailable
G,96568.32558192174,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-Z_curtailable
G,90243.2395401498,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-Z_curtailable
G,89361.93439339638,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-Z_curtailable
G,90154.40268143576,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-Z_curtailable
G,102321.9265715296,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-Z_curtailable
G,99527.27623307536,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-B_ch
B_dis,-0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-Z_curtailable
G,96145.08829207406,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-Z_curtailable
G,116816.50340246678,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-Z_curtailable
G,110810.2346320846,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-Z_curtailable
G,101761.77108454613,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-Z_curtailable
G,100056.97323738274,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-Z_curtailable
G,85719.49809675892,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-Z_curtailable
G,86178.30543413972,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-Z_curtailable
G,71591.29728085145,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-Z_curtailable
G,66210.03022865231,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-Z_curtailable
G,55715.96840345369,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-Z_curtailable
G,50231.67311254439,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-Z_curtailable
G,52496.0884631739,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-Z_curtailable
G,43810.12221980215,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-Z_curtailable
G,46776.66256464375,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-Z_curtailable
G,51034.41767953016,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-Z_curtailable
G,38310.76642905368,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-B_ch
B_dis,8000.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-Z_curtailable
G,47270.721709767015,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-Z_shiftable
