var_type,value,unit,substation,date,slot_index,clock,equation,id
T_in,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,26,13:00,(17),DEC-DHN-2026-06-14-26-Z_curtailable
G,103621.07947716596,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,27,13:30,(17),DEC-DHN-2026-06-14-27-Z_curtailable
G,95643.6438835387,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,28,14:00,(17),DEC-DHN-2026-06-14-28-Z_curtailable
G,81987.65882549588,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-B_ch
B_dis,10000.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,29,14:30,(17),DEC-DHN-2026-06-14-29-Z_curtailable
G,89593.01905861612,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,30,15:00,(17),DEC-DHN-2026-06-14-30-Z_curtailable
G,99231.94986029454,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,31,15:30,(17),DEC-DHN-2026-06-14-31-Z_curtailable
G,97591.2715790268,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,32,16:00,(17),DEC-DHN-2026-06-14-32-Z_curtailable
G,93894.14366029113,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,33,16:30,(17),DEC-DHN-2026-06-14-33-Z_curtailable
G,97729.31666851055,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,34,17:00,(17),DEC-DHN-2026-06-14-34-Z_curtailable
G,98423.5070428158,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,35,17:30,(17),DEC-DHN-2026-06-14-35-Z_curtailable
G,105275.64604883034,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,36,18:00,(17),DEC-DHN-2026-06-14-36-Z_curtailable
G,112271.45687430936,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,37,18:30,(17),DEC-DHN-2026-06-14-37-Z_curtailable
G,106020.43842896704,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,38,19:00,(17),DEC-DHN-2026-06-14-38-Z_curtailable
G,115311.80207159604,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,39,19:30,(17),DEC-DHN-2026-06-14-39-Z_curtailable
G,118715.38274601808,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,40,20:00,(17),DEC-DHN-2026-06-14-40-Z_curtailable
G,93943.72572930192,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,41,20:30,(17),DEC-DHN-2026-06-14-41-Z_curtailable
G,89804.72363634247,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,42,21:00,(17),DEC-DHN-2026-06-14-42-Z_curtailable
G,76770.26339494748,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,43,21:30,(17),DEC-DHN-2026-06-14-43-Z_curtailable
G,66207.48007763151,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-B_ch
B_dis,4000.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,44,22:00,(17),DEC-DHN-2026-06-14-44-Z_curtailable
G,63401.57066009971,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,45,22:30,(17),DEC-DHN-2026-06-14-45-Z_curtailable
G,53516.69734441858,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-B_ch
B_dis,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,46,23:00,(17),DEC-DHN-2026-06-14-46-Z_curtailable
G,49217.94470129199,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-G
B_ch,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-B_ch
B_dis,-0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-B_dis
T_out,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-T_out
T_in,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-T_in
nu,0.0,kWh,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-nu
Z_critical,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-Z_critical
Z_shiftable,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-Z_shiftable
Z_curtailable,0.0,kW,Dhanmondi,2026-06-14,47,23:30,(17),DEC-DHN-2026-06-14-47-Z_curtailable
G,47253.00118564848,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,0,00:00,(17),DEC-KLN-2026-06-14-00-Z_curtailable
G,44925.89852885641,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,1,00:30,(17),DEC-KLN-2026-06-14-01-Z_curtailable
G,54099.07571662158,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,2,01:00,(17),DEC-KLN-2026-06-14-02-Z_curtailable
G,46216.21773224504,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-B_ch
B_dis,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-Z_shiftable
Z_curtailable,0.0,kW,Kalyanpur,2026-06-14,3,01:30,(17),DEC-KLN-2026-06-14-03-Z_curtailable
G,42089.707505010745,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-G
B_ch,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-B_ch
B_dis,2000.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-B_dis
T_out,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-T_out
T_in,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-T_in
nu,0.0,kWh,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-nu
Z_critical,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-Z_critical
Z_shiftable,0.0,kW,Kalyanpur,2026-06-14,4,02:00,(17),DEC-KLN-2026-06-14-04-Z_shiftable
